suite,background,method,n,improved,unchanged,worsened,clipped,gained3,lost3,gained45,lost45,mean_gain,min_gain,max_gain,background_distance_violations
sweep,#19221C,0.5,274625,0,0,274625,0,0,68358,0,74035,-2.323529118367571,-7.6590554023586055,-9.28985718440245e-06,0
sweep,#19221C,0.525,274625,0,0,274625,0,0,63037,0,68676,-2.207354450608226,-7.276102632240674,-8.825364325115714e-06,0
sweep,#19221C,0.55,274625,0,0,274625,0,0,57922,0,63622,-2.0911796080794383,-6.893149862122744,-8.360871465606934e-06,0
sweep,#19221C,0.575,274625,0,0,274625,0,0,53035,0,58797,-1.9750045887054968,-6.510197092004816,-7.896378606542243e-06,0
sweep,#19221C,0.6,274625,0,0,274625,0,0,48341,0,54252,-1.858829390374291,-6.127244321886886,-7.431885747477551e-06,0
sweep,#19221C,0.625,274625,0,0,274625,0,0,43740,0,49887,-1.7426540109364563,-5.744291551768955,-6.967392888190815e-06,0
sweep,#19221C,0.65,274625,0,0,274625,0,0,39396,0,45797,-1.6264784482044925,-5.361338781651025,-6.5029000289040795e-06,0
sweep,#19221C,0.675,274625,0,0,274625,0,0,35351,0,41858,-1.510302699951857,-4.978386011533093,-6.038407169839388e-06,0
sweep,#19221C,0.7,274625,0,0,274625,0,0,31512,0,38029,-1.3941267639120305,-4.595433241415163,-5.573914310552652e-06,0
sweep,#19221C,0.725,274625,0,0,274625,0,0,28027,0,34355,-1.2779506377775547,-4.2124804712972335,-5.109421451265916e-06,0
sweep,#19221C,0.75,274625,0,0,274625,0,0,24643,0,30889,-1.1617743191990393,-3.829527701179302,-4.6449285919791805e-06,0
sweep,#19221C,0.775,274625,0,0,274625,0,0,21563,0,27455,-1.0455978057841426,-3.446574931061372,-4.180435732914489e-06,0
sweep,#19221C,0.8,274625,0,0,274625,0,0,18595,0,24119,-0.9294210950965142,-3.063622160943444,-3.715942873849798e-06,0
sweep,#19221C,0.825,274625,0,0,274625,0,0,15836,0,20918,-0.8132441846547115,-2.680669390825514,-3.251450014563062e-06,0
sweep,#19221C,0.85,274625,0,0,274625,0,0,13192,0,17717,-0.6970670719310763,-2.2977166207075825,-2.786957155276326e-06,0
sweep,#19221C,0.875,274625,0,0,274625,0,0,10717,0,14641,-0.5808897543505828,-1.914763850589651,-2.3224642959895903e-06,0
sweep,#19221C,0.9,274625,0,0,274625,0,0,8335,0,11544,-0.46471222928964306,-1.5318110804717193,-1.857971436924899e-06,0
sweep,#19221C,0.925,274625,0,0,274625,0,0,6089,0,8608,-0.34853449407487713,-1.1488583103537913,-1.393478577638163e-06,0
sweep,#19221C,0.95,274625,0,0,274625,0,0,4005,0,5661,-0.23235654598184444,-0.7659055402358632,-9.289857183514272e-07,0
sweep,#19221C,0.975,274625,0,0,274625,0,0,1960,0,2814,-0.1161783822337313,-0.3829527701179334,-4.644928592867359e-07,0
sweep,#19221C,1.0,274625,0,274625,0,0,0,0,0,0,-1.2482201587010043e-17,-1.7763568394002505e-15,4.440892098500626e-16,0
sweep,#19221C,1.025,274625,273776,8,841,24578,1783,0,2651,0,0.1103534269446041,-0.005013649298940992,0.36928547924386557,0
sweep,#19221C,1.05,274625,273780,8,837,36297,3541,0,5122,0,0.21775532736257217,-0.009977971152469678,0.7118056633285352,0
sweep,#19221C,1.075,274625,273787,8,830,36297,5230,0,7600,0,0.32242837454222006,-0.014435969028116835,1.067708494992802,0
sweep,#19221C,1.1,274625,273735,8,882,51365,6767,0,9882,0,0.4218813604684376,-0.01886199091210039,1.3712124317306422,0
sweep,#19221C,1.125,274625,273689,8,928,65765,8276,0,12080,0,0.519467465612582,-0.023469983051194854,1.649922863913055,0
sweep,#19221C,1.15,274625,273663,8,954,69246,9738,0,14215,0,0.6134478767684183,-0.028036144071065694,1.9799074366956635,0
sweep,#19221C,1.175,274625,273641,8,976,79513,11120,0,16231,0,0.7044943487431014,-0.030990362807367777,2.2221183231346675,0
sweep,#19221C,1.2,274625,273597,8,1020,82877,12399,0,18239,0,0.7934449489401879,-0.03526807828288314,2.5395637978681904,0
sweep,#19221C,1.225,274625,273560,8,1057,92681,13679,0,20128,0,0.8787601380366478,-0.03950983745759484,2.746656411121865,0
sweep,#19221C,1.25,274625,273528,8,1089,92681,14894,0,21891,0,0.9628339731374325,-0.043716091779748556,3.0518404568020703,0
sweep,#19221C,1.275,274625,273509,8,1108,105225,16040,0,23582,0,1.043121381296541,-0.045445586329195375,3.225183505118112,0
sweep,#19221C,1.3,274625,273480,8,1137,108305,17163,0,25321,0,1.1225102970425287,-0.04938441657504966,3.518382005583396,0
sweep,#19221C,1.325,274625,273445,8,1172,117215,18245,0,26935,0,1.1985295266628513,-0.05329276369686853,3.6593314736347757,0
sweep,#19221C,1.35,274625,273423,8,1194,120077,19236,0,28395,0,1.27345097074498,-0.05717098019995448,3.9408185100682207,0
sweep,#19221C,1.375,274625,273394,8,1223,128557,20208,0,29890,0,1.3458571970970512,-0.05779119551716616,4.063255976275041,0
sweep,#19221C,1.4,274625,273372,8,1245,128557,21233,0,31432,0,1.4164514253302998,-0.061347977983161606,4.320765327463214,0
sweep,#19221C,1.425,274625,273358,8,1259,136721,22098,0,32756,0,1.4858984834387723,-0.06495034888839135,4.51619748605917,0
sweep,#19221C,1.45,274625,273344,8,1273,136721,22939,0,34081,0,1.5523392789042445,-0.06852718066697294,4.6598229179587705,0
sweep,#19221C,1.475,274625,273322,8,1295,139373,23805,0,35451,0,1.618782440434264,-0.07207874395029479,4.9187019689564835,0
sweep,#19221C,1.5,274625,273315,8,1302,149675,24756,0,36664,0,1.6819619930125267,-0.07238447584353147,4.971161619336165,0
sweep,#19221C,1.525,274625,273295,8,1322,149675,25524,0,37985,0,1.7444622857205823,-0.07459269336454333,5.20755548260853,0
sweep,#19221C,1.55,274625,273280,8,1337,157025,26218,0,39042,0,1.8060925233337148,-0.07789050203539305,5.398957504510484,0
sweep,#19221C,1.575,274625,273269,8,1348,157025,26926,0,40272,0,1.8647784291687752,-0.08116692309208551,5.458941899566682,0
sweep,#19221C,1.6,274625,273261,8,1356,157025,27721,0,41435,0,1.923464765214123,-0.08442216392302782,5.696287199547843,0
sweep,#19221C,1.625,274625,273248,8,1369,166337,28391,0,42503,0,1.9804751834274068,-0.08765642924396588,5.824298805470804,0
sweep,#19221C,1.65,274625,273233,8,1384,166337,29045,0,43531,0,2.0355180874968655,-0.08570199305295634,5.9013904528208325,0
sweep,#19221C,1.675,274625,273227,8,1390,166337,29745,0,44688,0,2.090561685311069,-0.08837089157782807,6.128367008698559,0
sweep,#19221C,1.7,274625,273223,8,1394,173011,30314,0,45620,0,2.143816274520512,-0.0913725693564702,6.239048569608235,0
sweep,#19221C,1.725,274625,273221,8,1396,173011,31016,0,46502,0,2.195368357482265,-0.09435652624068025,6.289249778748168,0
sweep,#19221C,1.75,274625,273215,8,1402,173011,31604,0,47494,0,2.2469206652882443,-0.0973229186958855,6.506120460773966,0
sweep,#19221C,1.775,274625,273207,8,1410,181521,32154,0,48351,0,2.29725411935175,-0.10027190135091701,6.643283523685254,0
sweep,#19221C,1.8,274625,273206,8,1411,183545,32681,0,49349,0,2.3455031669506385,-0.10130697548313261,6.652703323804827,0
sweep,#19221C,1.825,274625,273199,8,1418,183545,33206,0,50201,0,2.3937550399960186,-0.09927835877600111,6.831849387876273,0
sweep,#19221C,1.85,274625,273190,8,1427,187505,33837,0,51020,0,2.4417593822395998,-0.10201176459767658,7.022769733201587,0
sweep,#19221C,1.875,274625,273182,8,1435,189485,34368,0,51845,0,2.4870469417643837,-0.10473051064348993,7.037081243655061,0
sweep,#19221C,1.9,274625,273176,8,1441,189485,34773,0,52609,0,2.5321146009621653,-0.10743471453278786,7.107831562067231,0
sweep,#19221C,1.925,274625,273181,8,1436,189485,35254,0,53435,0,2.5771824963151593,-0.11012449263001645,7.305271327680211,0
sweep,#19221C,1.95,274625,273177,8,1440,195161,35710,0,54204,0,2.6209861606977727,-0.11279996006141446,7.4205201801980625,0
sweep,#19221C,1.975,274625,273174,8,1443,195161,36171,0,54996,0,2.663017511861126,-0.11546123073143777,7.4205201801980625,0
sweep,#19221C,2.0,274625,273174,8,1443,195161,36687,0,55724,0,2.705049526400005,-0.11361809044788695,7.52443111918687,0
sweep,#241B21,0.0,274625,0,0,274625,0,0,200844,0,147971,-4.795793159103831,-15.749779204277548,-2.512591511072415e-06,0
sweep,#241B21,0.025,274625,0,0,274625,0,0,200844,0,147971,-4.675900401583482,-15.356034724170609,-2.449776723256747e-06,0
sweep,#241B21,0.05,274625,0,0,274625,0,0,200844,0,147971,-4.556007550952815,-14.96229024406367,-2.3869619356631233e-06,0
sweep,#241B21,0.075,274625,0,0,274625,0,0,200844,0,147971,-4.436114606312956,-14.568545763956731,-2.324147147847455e-06,0
sweep,#241B21,0.1,274625,0,0,274625,0,0,200844,0,147971,-4.316221566752269,-14.174801283849794,-2.261332360031787e-06,0
sweep,#241B21,0.125,274625,0,0,274625,0,0,200844,0,147971,-4.196328431346115,-13.781056803742855,-2.1985175722161188e-06,0
sweep,#241B21,0.15,274625,0,0,274625,0,0,197980,0,147971,-4.076435199156602,-13.387312323635916,-2.1357027844004506e-06,0
sweep,#241B21,0.175,274625,0,0,274625,0,0,185474,0,147971,-3.9565418692323395,-12.993567843528977,-2.0728879965847824e-06,0
sweep,#241B21,0.2,274625,0,0,274625,0,0,168694,0,147971,-3.836648440608164,-12.599823363422038,-2.0100732087691142e-06,0
sweep,#241B21,0.225,274625,0,0,274625,0,0,154575,0,147963,-3.716754912304887,-12.2060788833151,-1.9472584211754906e-06,0
sweep,#241B21,0.25,274625,0,0,274625,0,0,142378,0,146804,-3.5968612833290137,-11.812334403208162,-1.8844436333598225e-06,0
sweep,#241B21,0.275,274625,0,0,274625,0,0,131565,0,142689,-3.4769675526724675,-11.418589923101223,-1.8216288455441543e-06,0
sweep,#241B21,0.3,274625,0,0,274625,0,0,121986,0,135080,-3.357073719312302,-11.024845442994284,-1.7588140579505307e-06,0
sweep,#241B21,0.325,274625,0,0,274625,0,0,113325,0,125003,-3.237179782210407,-10.631100962887345,-1.6959992701348625e-06,0
sweep,#241B21,0.35,274625,0,0,274625,0,0,105420,0,115821,-3.1172857403132115,-10.237356482780406,-1.6331844823191943e-06,0
sweep,#241B21,0.375,274625,0,0,274625,0,0,98140,0,107488,-2.997391592551371,-9.843612002673467,-1.5703696945035261e-06,0
sweep,#241B21,0.4,274625,0,0,274625,0,0,91346,0,99909,-2.877497337839453,-9.44986752256653,-1.5075549069099026e-06,0
sweep,#241B21,0.425,274625,0,0,274625,0,0,84990,0,92751,-2.7576029750756152,-9.05612304245959,-1.4447401188721898e-06,0
sweep,#241B21,0.45,274625,0,0,274625,0,0,79000,0,86299,-2.63770850314127,-8.662378562352652,-1.3819253310565216e-06,0
sweep,#241B21,0.475,274625,0,0,274625,0,0,73241,0,80198,-2.5178139209007475,-8.268634082245713,-1.3191105432408534e-06,0
sweep,#241B21,0.5,274625,0,0,274625,0,0,67637,0,74482,-2.397919227200941,-7.874889602138774,-1.2562957556472298e-06,0
sweep,#241B21,0.525,274625,0,0,274625,0,0,62300,0,69113,-2.2780244208709552,-7.481145122031833,-1.1934809678315617e-06,0
sweep,#241B21,0.55,274625,0,0,274625,0,0,57153,0,64039,-2.1581295007217327,-7.087400641924896,-1.1306661800158935e-06,0
sweep,#241B21,0.575,274625,0,0,274625,0,0,52203,0,59264,-2.038234465545679,-6.693656161817959,-1.06785139242227e-06,0
sweep,#241B21,0.6,274625,0,0,274625,0,0,47382,0,54735,-1.9183393141162752,-6.299911681711018,-1.0050366046066017e-06,0
sweep,#241B21,0.625,274625,0,0,274625,0,0,42823,0,50434,-1.79844404518768,-5.906167201604081,-9.422218167909335e-07,0
sweep,#241B21,0.65,274625,0,0,274625,0,0,38561,0,46280,-1.6785486574943238,-5.51242272149714,-8.794070289752653e-07,0
sweep,#241B21,0.675,274625,0,0,274625,0,0,34542,0,42296,-1.558653149750486,-5.118678241390201,-8.165922411595972e-07,0
sweep,#241B21,0.7,274625,0,0,274625,0,0,30878,0,38473,-1.4387575206498682,-4.724933761283266,-7.537774535659736e-07,0
sweep,#241B21,0.725,274625,0,0,274625,0,0,27357,0,34848,-1.3188617688651498,-4.331189281176327,-6.909626655282608e-07,0
sweep,#241B21,0.75,274625,0,0,274625,0,0,24143,0,31273,-1.1989658930475373,-3.937444801069386,-6.281478777125926e-07,0
sweep,#241B21,0.775,274625,0,0,274625,0,0,21027,0,27820,-1.0790698918262958,-3.543700320962447,-5.65333090118969e-07,0
sweep,#241B21,0.8,274625,0,0,274625,0,0,18189,0,24472,-0.9591737638082697,-3.14995584085551,-5.025183023033009e-07,0
sweep,#241B21,0.825,274625,0,0,274625,0,0,15443,0,21158,-0.8392775075773936,-2.7562113607485728,-4.397035144876327e-07,0
sweep,#241B21,0.85,274625,0,0,274625,0,0,12888,0,17981,-0.7193811216941824,-2.362466880641634,-3.768887268940091e-07,0
sweep,#241B21,0.875,274625,0,0,274625,0,0,10450,0,14764,-0.5994846046952147,-1.968722400534693,-3.140739390783409e-07,0
sweep,#241B21,0.9,274625,0,0,274625,0,0,8104,0,11725,-0.4795879550925968,-1.574977920427754,-2.5125915126267273e-07,0
sweep,#241B21,0.925,274625,0,0,274625,0,0,5952,0,8666,-0.35969117137341294,-1.1812334403208151,-1.8844436344700455e-07,0
sweep,#241B21,0.95,274625,0,0,274625,0,0,3858,0,5738,-0.23979425199916127,-0.7874889602138779,-1.2562957563133637e-07,0
sweep,#241B21,0.975,274625,0,0,274625,0,0,1875,0,2832,-0.11989719540516944,-0.3937444801069425,-6.281478803771279e-08,0
sweep,#241B21,1.0,274625,0,274625,0,0,0,0,0,0,-5.8174271549771516e-18,-3.552713678800501e-15,2.220446049250313e-16,0
sweep,#241B21,1.025,274625,273869,8,748,24578,1822,0,2667,0,0.11390382038836584,-0.004319330128848886,0.3797156438524958,0
sweep,#241B21,1.05,274625,273874,8,743,36297,3553,0,5244,0,0.22475747395069723,-0.008602148484660566,0.7319579613120766,0
sweep,#241B21,1.075,274625,273876,8,741,40141,5127,0,7651,0,0.33282112801243113,-0.012848916076011685,1.0979369419681113,0
sweep,#241B21,1.1,274625,273871,8,746,55025,6676,0,10004,0,0.43547082171649465,-0.017060086182897338,1.4101309023439708,0
sweep,#241B21,1.125,274625,273869,8,748,69246,8183,0,12243,0,0.5361727724853343,-0.020251204957444147,1.6968754873617726,0
sweep,#241B21,1.15,274625,273827,8,790,69246,9567,0,14340,0,0.6332407220564995,-0.02399889899942198,2.036250584834132,0
sweep,#241B21,1.175,274625,273794,8,823,82877,10894,0,16443,0,0.7272302777288194,-0.027890628143011353,2.285530089514218,0
sweep,#241B21,1.2,274625,273779,8,838,86183,12210,0,18394,0,0.819097500111935,-0.031752425265033635,2.6120343880162515,0
sweep,#241B21,1.225,274625,273756,8,861,95873,13445,0,20250,0,0.9071384934191019,-0.03352555191815765,2.825266624177983,0
sweep,#241B21,1.25,274625,273746,8,871,95873,14598,0,22085,0,0.9939862110765626,-0.037118465450974414,3.139185137975536,0
sweep,#241B21,1.275,274625,273739,8,878,108305,15731,0,23855,0,1.076841770512211,-0.04068597713678934,3.3177750207600507,0
sweep,#241B21,1.3,274625,273716,8,901,111275,16804,0,25485,0,1.158897102973148,-0.04422835541271941,3.6193909317382396,0
sweep,#241B21,1.325,274625,273690,8,927,122939,17884,0,27161,0,1.2373355368742627,-0.044887293700353936,3.7647303161309704,0
sweep,#241B21,1.35,274625,273676,8,941,122939,18898,0,28694,0,1.3147660844013738,-0.04809668058349881,4.054324955833353,0
sweep,#241B21,1.375,274625,273660,8,957,131313,19822,0,30152,0,1.3894594496004713,-0.05136571869475892,4.174670184984969,0
sweep,#241B21,1.4,274625,273647,8,970,131313,20764,0,31618,0,1.4624350141997458,-0.05461370804620791,4.445645299047728,0
sweep,#241B21,1.425,274625,273639,8,978,142025,21635,0,33071,0,1.5340665283281374,-0.05784085127933758,4.635665956658231,0
sweep,#241B21,1.45,274625,273617,8,1000,142025,22536,0,34410,0,1.6027824015269874,-0.05943670856510641,4.794994759076209,0
sweep,#241B21,1.475,274625,273605,8,1012,142025,23319,0,35700,0,1.6714986821335596,-0.06004032932227199,5.061383356802667,0
sweep,#241B21,1.5,274625,273597,8,1020,149675,24125,0,36951,0,1.736622266684744,-0.06301491253917346,5.111072845217834,0
sweep,#241B21,1.525,274625,273581,8,1036,154575,24953,0,38174,0,1.8012674438316598,-0.06597209156219597,5.359200674884903,0
sweep,#241B21,1.55,274625,273578,8,1039,161729,25720,0,39481,0,1.8647992416572083,-0.06891201869287955,5.541777918782497,0
sweep,#241B21,1.575,274625,273568,8,1049,161729,26416,0,40589,0,1.9255226216650774,-0.0718348444609076,5.618559766732597,0
sweep,#241B21,1.6,274625,273563,8,1054,161729,27108,0,41633,0,1.9862462708650626,-0.07295622712056038,5.862844973981842,0
sweep,#241B21,1.625,274625,273543,8,1074,168593,27784,0,42811,0,2.0449893688121477,-0.0722284161868092,5.978370914307812,0
sweep,#241B21,1.65,274625,273540,8,1077,168593,28413,0,43882,0,2.101955249474933,-0.07491844694747196,6.074696558258388,0
sweep,#241B21,1.675,274625,273530,8,1087,170849,29043,0,44865,0,2.1589332704236694,-0.07759425506551532,6.308338733576022,0
sweep,#241B21,1.7,274625,273530,8,1087,177335,29639,0,45937,0,2.2137905213028564,-0.08025595303977462,6.404092191572332,0
sweep,#241B21,1.725,274625,273522,8,1095,177335,30234,0,46850,0,2.2671748771702585,-0.0829036521857427,6.474800055513871,0
sweep,#241B21,1.75,274625,273522,8,1095,177335,30956,0,47730,0,2.320559431808508,-0.08553746265108586,6.698069022945383,0
sweep,#241B21,1.775,274625,273512,8,1105,183545,31480,0,48660,0,2.3723701574658462,-0.08605768804108727,6.819020507017036,0
sweep,#241B21,1.8,274625,273508,8,1109,183545,31984,0,49638,0,2.4223203850670796,-0.08401654925734148,6.8363696901959745,0
sweep,#241B21,1.825,274625,273507,8,1110,183545,32504,0,50411,0,2.4722706637230356,-0.0864357570903056,7.034398565320494,0
sweep,#241B21,1.85,274625,273507,8,1110,187505,32988,0,51303,0,2.5216965933043523,-0.08884347121032365,7.213412989344228,0
sweep,#241B21,1.875,274625,273503,8,1114,191420,33446,0,52086,0,2.5685221428739884,-0.09123977333362632,7.223235488737558,0
sweep,#241B21,1.9,274625,273501,8,1116,193269,34007,0,52910,0,2.6152067823024865,-0.09362474440364377,7.31966538742323,0
sweep,#241B21,1.925,274625,273496,8,1121,193269,34504,0,53651,0,2.6619028783304883,-0.09599846460012085,7.5229894259627645,0
sweep,#241B21,1.95,274625,273496,8,1121,198773,34968,0,54432,0,2.706914608758772,-0.09836101334810166,7.616817662696176,0
sweep,#241B21,1.975,274625,273497,8,1120,198773,35367,0,55152,0,2.750483346864527,-0.099270524837348,7.616817662696176,0
sweep,#241B21,2.0,274625,273494,8,1123,198773,35778,0,55871,0,2.7940525273051864,-0.09692120405293592,7.749930724038061,0
sweep,#182028,0.0,274625,0,0,274625,0,0,198898,0,145471,-4.694718821739086,-15.456609702108658,-1.3406147551631165e-05,0
sweep,#182028,0.025,274625,0,0,274625,0,0,198898,0,145471,-4.5773536203581475,-15.07019445955594,-1.3070998243769338e-05,0
sweep,#182028,0.05,274625,0,0,274625,0,0,198898,0,145471,-4.459988295801972,-14.683779217003226,-1.2735848710976327e-05,0
sweep,#182028,0.075,274625,0,0,274625,0,0,198898,0,145471,-4.342622846794427,-14.297363974450509,-1.2400698953474176e-05,0
sweep,#182028,0.1,274625,0,0,274625,0,0,198898,0,145471,-4.225257272039947,-13.910948731897792,-1.2065548971706974e-05,0
sweep,#182028,0.125,274625,0,0,274625,0,0,198898,0,145471,-4.107891570223142,-13.524533489345076,-1.1730398765008587e-05,0
sweep,#182028,0.15,274625,0,0,274625,0,0,196793,0,145471,-3.99052574000839,-13.13811824679236,-1.139524833360106e-05,0
sweep,#182028,0.175,274625,0,0,274625,0,0,185845,0,145471,-3.8731597800394217,-12.751703004239642,-1.1060097677484393e-05,0
sweep,#182028,0.2,274625,0,0,274625,0,0,169207,0,145471,-3.755793688938895,-12.365287761686925,-1.0724946797102675e-05,0
sweep,#182028,0.225,274625,0,0,274625,0,0,155009,0,145471,-3.638427465307953,-11.97887251913421,-1.0389795691789772e-05,0
sweep,#182028,0.25,274625,0,0,274625,0,0,142692,0,144746,-3.5210611077257816,-11.592457276581495,-1.0054644361767728e-05,0
sweep,#182028,0.275,274625,0,0,274625,0,0,131921,0,141283,-3.403694614749144,-11.206042034028776,-9.71949280725859e-06,0
sweep,#182028,0.3,274625,0,0,274625,0,0,122288,0,134637,-3.2863279849119076,-10.819626791476061,-9.38434102804031e-06,0
sweep,#182028,0.325,274625,0,0,274625,0,0,113581,0,125003,-3.1689612167245613,-10.433211548923346,-9.049189024112891e-06,0
sweep,#182028,0.35,274625,0,0,274625,0,0,105669,0,115780,-3.051594308673713,-10.04679630637063,-8.714036795476332e-06,0
sweep,#182028,0.375,274625,0,0,274625,0,0,98374,0,107402,-2.9342272592215815,-9.660381063817912,-8.378884342574722e-06,0
sweep,#182028,0.4,274625,0,0,274625,0,0,91667,0,99625,-2.816860066805468,-9.273965821265197,-8.043731664741927e-06,0
sweep,#182028,0.425,274625,0,0,274625,0,0,85333,0,92647,-2.699492729837218,-8.887550578712478,-7.708578761977947e-06,0
sweep,#182028,0.45,274625,0,0,274625,0,0,79362,0,86026,-2.5821252467026614,-8.501135336159763,-7.37342563517096e-06,0
sweep,#182028,0.475,274625,0,0,274625,0,0,73662,0,79917,-2.4647576157610485,-8.114720093607048,-7.038272283210745e-06,0
sweep,#182028,0.5,274625,0,0,274625,0,0,68154,0,74219,-2.347389835344459,-7.728304851054329,-6.7031187067634335e-06,0
sweep,#182028,0.525,274625,0,0,274625,0,0,62837,0,68861,-2.230021903757202,-7.341889608501614,-6.367964905606982e-06,0
sweep,#182028,0.55,274625,0,0,274625,0,0,57697,0,63794,-2.1126538192751974,-6.955474365948895,-6.032810879963435e-06,0
sweep,#182028,0.575,274625,0,0,274625,0,0,52753,0,59014,-1.995285580145337,-6.56905912339618,-5.697656629388703e-06,0
sweep,#182028,0.6,274625,0,0,274625,0,0,48022,0,54438,-1.87791718458483,-6.1826438808434645,-5.362502154326876e-06,0
sweep,#182028,0.625,274625,0,0,274625,0,0,43464,0,50110,-1.7605486307805311,-5.7962286382907475,-5.027347454777953e-06,0
sweep,#182028,0.65,274625,0,0,274625,0,0,39098,0,45936,-1.6431799168882468,-5.4098133957380306,-4.692192530297845e-06,0
sweep,#182028,0.675,274625,0,0,274625,0,0,35091,0,42015,-1.525811041032023,-5.023398153185314,-4.357037381330642e-06,0
sweep,#182028,0.7,274625,0,0,274625,0,0,31297,0,38240,-1.4084420013034116,-4.6369829106326,-4.021882007432254e-06,0
sweep,#182028,0.725,274625,0,0,274625,0,0,27787,0,34547,-1.2910727957607142,-4.250567668079883,-3.6867264092688146e-06,0
sweep,#182028,0.75,274625,0,0,274625,0,0,24466,0,31022,-1.1737034224282075,-3.864152425527166,-3.3515705861741907e-06,0
sweep,#182028,0.775,274625,0,0,274625,0,0,21380,0,27604,-1.0563338792953425,-3.4777371829744474,-3.0164145385924712e-06,0
sweep,#182028,0.8,274625,0,0,274625,0,0,18437,0,24246,-0.9389641643159207,-3.0913219404217323,-2.6812582663016116e-06,0
sweep,#182028,0.825,274625,0,0,274625,0,0,15706,0,21032,-0.8215942754072448,-2.704906697869017,-2.3461017693016117e-06,0
sweep,#182028,0.85,274625,0,0,274625,0,0,13060,0,17840,-0.7042242104492457,-2.3184914553163,-2.0109450475924717e-06,0
sweep,#182028,0.875,274625,0,0,274625,0,0,10632,0,14727,-0.5868539672835832,-1.9320762127635813,-1.6757881011741915e-06,0
sweep,#182028,0.9,274625,0,0,274625,0,0,8283,0,11628,-0.4694835437127161,-1.545660970210868,-1.3406309304908604e-06,0
sweep,#182028,0.925,274625,0,0,274625,0,0,6034,0,8668,-0.35211293749894734,-1.159245727658151,-1.0054735348763444e-06,0
sweep,#182028,0.95,274625,0,0,274625,0,0,3947,0,5668,-0.2347421463634385,-0.7728304851054375,-6.703159145526882e-07,0
sweep,#182028,0.975,274625,0,0,274625,0,0,1925,0,2877,-0.11737116798519069,-0.38641524255271875,-3.351580697419365e-07,0
sweep,#182028,1.0,274625,0,274625,0,0,0,0,0,0,1.9283618852842957e-18,-4.440892098500626e-16,8.881784197001252e-16,0
sweep,#182028,1.025,274625,273800,8,817,24578,1820,0,2599,0,0.11149244591171714,-0.004699251284571604,0.3726319514419174,0
sweep,#182028,1.05,274625,273806,8,811,36297,3546,0,5146,0,0.22000173872380144,-0.008881820099485793,0.71827143903384,0
sweep,#182028,1.075,274625,273808,8,809,40141,5209,0,7604,0,0.32576678029785044,-0.0132650214677148,1.0774071585507574,0
sweep,#182028,1.1,274625,273780,8,837,55025,6728,0,9880,0,0.426237415357285,-0.017610414095143634,1.383699250950201,0
sweep,#182028,1.125,274625,273735,8,882,65765,8273,0,12112,0,0.524832997221092,-0.02073926666118897,1.6649874055471106,0
sweep,#182028,1.15,274625,273702,8,915,69305,9698,0,14243,0,0.6198060145633136,-0.02478785338534606,1.9979848866565355,0
sweep,#182028,1.175,274625,273675,8,942,82877,11041,0,16258,0,0.7117998297116324,-0.02880427143477382,2.2424637080045304,0
sweep,#182028,1.2,274625,273655,8,962,82877,12325,0,18222,0,0.8016607421262693,-0.032788902694113053,2.5628156662908896,0
sweep,#182028,1.225,274625,273621,8,996,99065,13593,0,20117,0,0.8878635782826007,-0.034776876730828965,2.7718781504084777,0
sweep,#182028,1.25,274625,273596,8,1021,99065,14812,0,21908,0,0.9728447960496861,-0.03835037780206618,3.07986461156497,0
sweep,#182028,1.275,274625,273570,8,1047,108305,15998,0,23642,0,1.0539693762114575,-0.04203196900833617,3.2548910835215157,0
sweep,#182028,1.3,274625,273548,8,1069,108305,17051,0,25323,0,1.134213037371451,-0.04568687420896156,3.5507902729325647,0
sweep,#182028,1.325,274625,273534,8,1083,120185,18089,0,26903,0,1.2109806640709027,-0.049315382506342376,3.693148226232198,0
sweep,#182028,1.35,274625,273512,8,1105,123045,19187,0,28515,0,1.2866953852398086,-0.0497038180104008,3.977236551326987,0
sweep,#182028,1.375,274625,273489,8,1128,134069,20145,0,30047,0,1.359848248291414,-0.05307714624049842,4.0978924277411775,0
sweep,#182028,1.4,274625,273466,8,1151,134069,21040,0,31494,0,1.4312223507761244,-0.05642813195659335,4.360832514193456,0
sweep,#182028,1.425,274625,273447,8,1170,142025,21949,0,32821,0,1.5013836884386367,-0.05975699639727683,4.554528416625006,0
sweep,#182028,1.45,274625,273432,8,1185,142025,22879,0,34212,0,1.568565457978362,-0.06306395788977004,4.703192205523502,0
sweep,#182028,1.475,274625,273418,8,1199,142025,23704,0,35504,0,1.635747606364799,-0.06356369014846641,4.9644806613859185,0
sweep,#182028,1.5,274625,273412,8,1205,152225,24568,0,36837,0,1.6995377321812304,-0.06511521267083431,5.013031225579123,0
sweep,#182028,1.525,274625,273400,8,1217,152225,25288,0,37983,0,1.7627065778217772,-0.06816531698440387,5.256210172056225,0
sweep,#182028,1.55,274625,273388,8,1229,157025,26101,0,39180,0,1.8249236251428664,-0.07119712721638605,5.444622543630324,0
sweep,#182028,1.575,274625,273377,8,1240,161825,26846,0,40327,0,1.8842712211977122,-0.07421080746252695,5.51025917439884,0
sweep,#182028,1.6,274625,273376,8,1241,161825,27490,0,41447,0,1.9436237477431515,-0.07720651986186278,5.749726525045325,0
sweep,#182028,1.625,274625,273368,8,1249,168687,28172,0,42514,0,2.001198758239706,-0.07807495926744146,5.873732160366448,0
